Datum,Bundesland,Behandlungsgruppe,Anzahl_Meldebereiche,"Aktuelle_COVID_Faelle_ITS",Belegte_Intensivbetten,Freie_Intensivbetten,7_Tage_Notfallreserve,"Freie_IV_Kapazitaeten_Gesamt","Freie_IV_Kapazitaeten_Davon_COVID","Betriebssituation_Regulaerer_Betrieb","Betriebssituation_Teilweise_Eingeschraenkt","Betriebssituation_Eingeschraenkt","Betriebssituation_Keine_Angabe","faelle_covid_erstaufnahmen"
"2021-05-14T12:15:00+02:00",DEUTSCHLAND,ERWACHSENE,1332,4172,20085,3357,10110,2850,1291,418,275,506,133,NA
"2021-05-14T12:15:00+02:00",DEUTSCHLAND,KINDER,356,7,1892,907,438,784,213,198,51,52,55,NA
"2021-05-15T12:15:00+02:00",DEUTSCHLAND,ERWACHSENE,1332,4084,20045,3307,10150,2797,1262,410,283,504,135,NA
"2021-05-15T12:15:00+02:00",DEUTSCHLAND,KINDER,356,6,1889,903,442,781,223,197,55,50,54,NA
"2021-05-16T12:15:00+02:00",DEUTSCHLAND,ERWACHSENE,1332,4054,19774,3499,10182,2887,1314,425,273,500,134,NA
"2021-05-16T12:15:00+02:00",DEUTSCHLAND,KINDER,357,11,1892,921,446,782,221,199,52,52,54,NA
"2021-05-17T12:15:00+02:00",DEUTSCHLAND,ERWACHSENE,1332,4002,20008,3434,10150,2905,1312,425,271,503,133,NA
"2021-05-17T12:15:00+02:00",DEUTSCHLAND,KINDER,357,13,1932,879,446,767,211,203,48,53,53,NA
"2021-05-18T12:15:00+02:00",DEUTSCHLAND,ERWACHSENE,1333,3864,20449,3057,10141,2651,1266,413,286,499,135,NA
"2021-05-18T12:15:00+02:00",DEUTSCHLAND,KINDER,357,13,1902,909,441,771,212,202,52,50,53,NA
"2021-05-19T12:15:00+02:00",DEUTSCHLAND,ERWACHSENE,1330,3693,20527,2957,10100,2682,1278,429,278,489,134,NA
"2021-05-19T12:15:00+02:00",DEUTSCHLAND,KINDER,357,14,1949,867,439,741,207,201,50,51,55,NA
"2021-05-20T12:15:00+02:00",DEUTSCHLAND,ERWACHSENE,1331,3579,20462,3001,10145,2715,1307,427,275,496,133,NA
"2021-05-20T12:15:00+02:00",DEUTSCHLAND,KINDER,357,14,1955,867,436,734,207,199,50,54,54,NA
"2021-05-21T12:15:00+02:00",DEUTSCHLAND,ERWACHSENE,1330,3460,20359,3033,10119,2819,1338,435,274,487,134,NA
"2021-05-21T12:15:00+02:00",DEUTSCHLAND,KINDER,357,13,1959,863,438,745,208,197,51,55,54,NA
"2021-05-22T12:15:00+02:00",DEUTSCHLAND,ERWACHSENE,1331,3344,20010,3251,10164,2899,1356,438,278,481,134,NA
"2021-05-22T12:15:00+02:00",DEUTSCHLAND,KINDER,357,14,1956,859,440,753,212,197,47,60,53,NA
"2021-05-23T12:15:00+02:00",DEUTSCHLAND,ERWACHSENE,1331,3291,19484,3686,10188,3121,1444,455,270,473,133,NA
"2021-05-23T12:15:00+02:00",DEUTSCHLAND,KINDER,357,12,1928,883,437,775,210,198,48,55,56,NA
"2021-05-24T12:15:00+02:00",DEUTSCHLAND,ERWACHSENE,1331,3222,19346,3808,10214,3215,1489,466,261,467,137,NA
"2021-05-24T12:15:00+02:00",DEUTSCHLAND,KINDER,356,12,1907,902,437,799,213,198,45,55,58,NA
"2021-05-25T12:15:00+02:00",DEUTSCHLAND,ERWACHSENE,1330,3165,19591,3701,10188,3203,1503,493,249,457,131,NA
"2021-05-25T12:15:00+02:00",DEUTSCHLAND,KINDER,356,14,1889,921,439,810,215,197,49,51,59,NA
"2021-05-26T12:15:00+02:00",DEUTSCHLAND,ERWACHSENE,1330,2990,20041,3315,10171,3051,1447,490,253,458,129,NA
"2021-05-26T12:15:00+02:00",DEUTSCHLAND,KINDER,357,10,1917,913,437,776,214,197,49,53,58,NA
"2021-05-27T12:15:00+02:00",DEUTSCHLAND,ERWACHSENE,1329,2826,19999,3329,10182,3066,1429,483,267,454,125,NA
"2021-05-27T12:15:00+02:00",DEUTSCHLAND,KINDER,357,10,1908,920,439,775,217,200,49,50,58,NA
"2021-05-28T12:15:00+02:00",DEUTSCHLAND,ERWACHSENE,1330,2696,19825,3436,10169,3120,1435,482,267,449,132,NA
"2021-05-28T12:15:00+02:00",DEUTSCHLAND,KINDER,356,6,1923,884,439,762,218,197,52,50,57,NA
"2021-05-29T12:15:00+02:00",DEUTSCHLAND,ERWACHSENE,1330,2589,19480,3634,10209,3192,1436,481,273,443,133,NA
"2021-05-29T12:15:00+02:00",DEUTSCHLAND,KINDER,356,5,1876,929,439,779,216,202,52,48,54,NA
"2021-05-30T12:15:00+02:00",DEUTSCHLAND,ERWACHSENE,1328,2512,19133,3894,10209,3320,1476,494,261,435,138,NA
"2021-05-30T12:15:00+02:00",DEUTSCHLAND,KINDER,356,5,1884,915,441,774,220,203,51,48,54,NA
"2021-05-31T12:15:00+02:00",DEUTSCHLAND,ERWACHSENE,1330,2446,19371,3817,10203,3367,1504,519,259,414,138,NA
"2021-05-31T12:15:00+02:00",DEUTSCHLAND,KINDER,356,5,1912,891,442,774,230,200,52,50,54,NA
"2021-06-01T12:15:00+02:00",DEUTSCHLAND,ERWACHSENE,1330,2285,19897,3531,10161,3118,1420,534,266,393,137,NA
"2021-06-01T12:15:00+02:00",DEUTSCHLAND,KINDER,356,4,1912,903,435,782,227,205,50,48,53,NA
"2021-06-02T12:15:00+02:00",DEUTSCHLAND,ERWACHSENE,1329,2144,19908,3382,10172,3087,1393,534,265,397,133,NA
"2021-06-02T12:15:00+02:00",DEUTSCHLAND,KINDER,356,4,1897,921,423,789,221,202,50,52,52,NA
"2021-06-03T12:15:00+02:00",DEUTSCHLAND,ERWACHSENE,1329,2029,19736,3503,10175,3152,1454,541,270,391,127,NA
"2021-06-03T12:15:00+02:00",DEUTSCHLAND,KINDER,355,6,1907,910,431,788,231,202,49,49,55,NA
"2021-06-04T12:15:00+02:00",DEUTSCHLAND,ERWACHSENE,1327,1962,19516,3680,10171,3192,1461,548,259,395,125,NA
"2021-06-04T12:15:00+02:00",DEUTSCHLAND,KINDER,355,7,1924,890,426,780,238,197,51,51,56,NA
"2021-06-05T12:15:00+02:00",DEUTSCHLAND,ERWACHSENE,1327,1889,19360,3731,10239,3218,1475,537,270,392,128,NA
"2021-06-05T12:15:00+02:00",DEUTSCHLAND,KINDER,355,7,1922,901,430,783,246,200,49,49,57,NA
"2021-06-06T12:15:00+02:00",DEUTSCHLAND,ERWACHSENE,1327,1846,19040,3972,10235,3404,1526,537,262,391,137,NA
"2021-06-06T12:15:00+02:00",DEUTSCHLAND,KINDER,355,7,1913,895,429,779,251,203,50,47,55,NA
"2021-06-07T12:15:00+02:00",DEUTSCHLAND,ERWACHSENE,1326,1789,19178,3988,10176,3495,1538,564,265,366,131,NA
"2021-06-07T12:15:00+02:00",DEUTSCHLAND,KINDER,354,6,1919,886,430,768,250,204,52,44,54,NA
"2021-06-08T12:15:00+02:00",DEUTSCHLAND,ERWACHSENE,1325,1693,19721,3536,10133,3237,1459,576,247,370,132,NA
"2021-06-08T12:15:00+02:00",DEUTSCHLAND,KINDER,355,6,1934,884,430,782,242,202,51,47,55,NA
"2021-06-09T12:15:00+02:00",DEUTSCHLAND,ERWACHSENE,1325,1591,19877,3449,10095,3139,1391,580,248,364,133,NA
"2021-06-09T12:15:00+02:00",DEUTSCHLAND,KINDER,356,7,1937,898,432,778,243,206,51,45,54,NA
"2021-06-10T12:15:00+02:00",DEUTSCHLAND,ERWACHSENE,1326,1499,19819,3480,10140,3242,1402,578,238,378,132,NA
"2021-06-10T12:15:00+02:00",DEUTSCHLAND,KINDER,357,8,1991,865,430,763,243,209,48,46,54,NA
"2021-06-11T12:15:00+02:00",DEUTSCHLAND,ERWACHSENE,1326,1413,19728,3509,10174,3209,1450,603,229,361,133,NA
"2021-06-11T12:15:00+02:00",DEUTSCHLAND,KINDER,357,7,1963,877,433,762,243,212,45,44,56,NA
"2021-06-12T12:15:00+02:00",DEUTSCHLAND,ERWACHSENE,1326,1336,19498,3624,10228,3285,1472,602,227,356,141,NA
"2021-06-12T12:15:00+02:00",DEUTSCHLAND,KINDER,357,7,1959,872,434,761,257,211,46,42,58,NA
"2021-06-13T12:15:00+02:00",DEUTSCHLAND,ERWACHSENE,1325,1329,19043,3929,10260,3464,1505,612,214,354,145,NA
"2021-06-13T12:15:00+02:00",DEUTSCHLAND,KINDER,357,8,1963,871,426,773,252,210,47,43,57,NA
"2021-06-14T12:15:00+02:00",DEUTSCHLAND,ERWACHSENE,1326,1273,19288,3894,10239,3491,1537,618,215,342,151,NA
"2021-06-14T12:15:00+02:00",DEUTSCHLAND,KINDER,357,8,1988,846,429,784,254,213,47,43,54,NA
"2021-06-15T12:15:00+02:00",DEUTSCHLAND,ERWACHSENE,1326,1202,19676,3609,10221,3353,1456,621,226,331,148,NA
"2021-06-15T12:15:00+02:00",DEUTSCHLAND,KINDER,356,6,1962,864,438,792,254,217,46,40,53,NA
"2021-06-16T12:15:00+02:00",DEUTSCHLAND,ERWACHSENE,1326,1130,19735,3538,10221,3387,1472,634,216,333,143,NA
"2021-06-16T12:15:00+02:00",DEUTSCHLAND,KINDER,357,5,1979,861,427,794,239,212,49,43,53,NA
"2021-06-17T12:15:00+02:00",DEUTSCHLAND,ERWACHSENE,1326,1065,19680,3568,10243,3341,1486,641,210,332,143,NA
"2021-06-17T12:15:00+02:00",DEUTSCHLAND,KINDER,354,4,1955,863,415,760,221,207,48,46,53,NA
"2021-06-18T12:15:00+02:00",DEUTSCHLAND,ERWACHSENE,1325,1006,19738,3480,10224,3240,1459,632,219,329,145,NA
"2021-06-18T12:15:00+02:00",DEUTSCHLAND,KINDER,354,4,1959,850,420,744,214,210,47,44,53,NA
"2021-06-19T12:15:00+02:00",DEUTSCHLAND,ERWACHSENE,1325,961,19404,3689,10212,3331,1467,612,229,339,145,NA
"2021-06-19T12:15:00+02:00",DEUTSCHLAND,KINDER,354,4,1956,849,416,755,217,212,46,44,52,NA
"2021-06-20T12:15:00+02:00",DEUTSCHLAND,ERWACHSENE,1325,927,18967,4003,10255,3449,1545,615,229,333,148,NA
"2021-06-20T12:15:00+02:00",DEUTSCHLAND,KINDER,354,4,1950,860,416,757,217,214,43,43,54,NA
"2021-06-21T12:15:00+02:00",DEUTSCHLAND,ERWACHSENE,1323,885,19268,3834,10236,3455,1532,632,215,335,141,NA
"2021-06-21T12:15:00+02:00",DEUTSCHLAND,KINDER,354,4,1945,878,423,763,222,216,46,39,53,NA
"2021-06-22T12:15:00+02:00",DEUTSCHLAND,ERWACHSENE,1323,845,19735,3441,10209,3188,1447,623,221,335,144,NA
"2021-06-22T12:15:00+02:00",DEUTSCHLAND,KINDER,354,5,1980,843,424,753,223,217,42,42,53,NA
"2021-06-23T12:15:00+02:00",DEUTSCHLAND,ERWACHSENE,1323,807,19846,3365,10251,3189,1450,633,221,321,148,NA
"2021-06-23T12:15:00+02:00",DEUTSCHLAND,KINDER,354,4,1997,834,420,768,237,219,41,41,53,NA
"2021-06-24T12:15:00+02:00",DEUTSCHLAND,ERWACHSENE,1323,776,19736,3461,10279,3176,1391,615,232,325,151,NA
"2021-06-24T12:15:00+02:00",DEUTSCHLAND,KINDER,354,3,1997,830,424,767,237,221,40,40,53,NA
"2021-06-25T12:15:00+02:00",DEUTSCHLAND,ERWACHSENE,1323,731,19689,3458,10292,3226,1465,623,228,324,148,NA
"2021-06-25T12:15:00+02:00",DEUTSCHLAND,KINDER,353,4,1982,835,420,777,239,220,41,39,53,NA
"2021-06-26T12:15:00+02:00",DEUTSCHLAND,ERWACHSENE,1323,712,19238,3693,10343,3338,1473,618,234,322,149,NA
"2021-06-26T12:15:00+02:00",DEUTSCHLAND,KINDER,353,4,1962,838,416,761,223,215,43,41,54,NA
"2021-06-27T12:15:00+02:00",DEUTSCHLAND,ERWACHSENE,1323,701,18893,3969,10374,3492,1521,621,239,314,149,NA
"2021-06-27T12:15:00+02:00",DEUTSCHLAND,KINDER,354,5,1950,860,421,758,229,212,46,40,56,NA
"2021-06-28T12:15:00+02:00",DEUTSCHLAND,ERWACHSENE,1324,683,19075,3986,10340,3538,1539,646,227,301,150,NA
"2021-06-28T12:15:00+02:00",DEUTSCHLAND,KINDER,354,6,1942,871,426,752,233,212,51,37,54,NA
"2021-06-29T12:15:00+02:00",DEUTSCHLAND,ERWACHSENE,1324,660,19542,3622,10315,3298,1446,652,221,307,144,NA
"2021-06-29T12:15:00+02:00",DEUTSCHLAND,KINDER,354,4,1948,871,419,765,231,213,47,40,54,NA
"2021-06-30T12:15:00+02:00",DEUTSCHLAND,ERWACHSENE,1324,611,19589,3566,10315,3260,1425,645,225,306,148,NA
"2021-06-30T12:15:00+02:00",DEUTSCHLAND,KINDER,354,3,1944,876,422,772,237,215,43,41,55,NA
"2021-07-01T12:15:00+02:00",DEUTSCHLAND,ERWACHSENE,1325,588,19407,3706,10349,3269,1471,643,230,304,148,NA
"2021-07-01T12:15:00+02:00",DEUTSCHLAND,KINDER,354,2,2000,837,417,759,233,213,42,45,54,NA
"2021-07-02T12:15:00+02:00",DEUTSCHLAND,ERWACHSENE,1324,563,19284,3619,10312,3279,1460,643,229,302,150,NA
"2021-07-02T12:15:00+02:00",DEUTSCHLAND,KINDER,352,2,1956,849,413,744,227,213,38,46,55,NA
"2021-07-03T12:15:00+02:00",DEUTSCHLAND,ERWACHSENE,1324,546,18878,3855,10337,3406,1459,635,235,304,150,NA
"2021-07-03T12:15:00+02:00",DEUTSCHLAND,KINDER,352,3,1941,858,417,709,215,213,40,47,52,NA
"2021-07-04T12:15:00+02:00",DEUTSCHLAND,ERWACHSENE,1324,545,18570,4082,10360,3517,1464,641,238,298,147,NA
"2021-07-04T12:15:00+02:00",DEUTSCHLAND,KINDER,352,3,1903,892,419,742,216,211,42,45,54,NA
"2021-07-05T12:15:00+02:00",DEUTSCHLAND,ERWACHSENE,1324,524,18750,4137,10354,3575,1502,647,235,295,147,NA
"2021-07-05T12:15:00+02:00",DEUTSCHLAND,KINDER,352,2,1875,920,415,760,226,214,36,45,57,NA
"2021-07-06T12:15:00+02:00",DEUTSCHLAND,ERWACHSENE,1324,506,19242,3754,10317,3425,1416,651,224,307,142,NA
"2021-07-06T12:15:00+02:00",DEUTSCHLAND,KINDER,352,3,1903,889,414,766,221,210,40,48,54,NA
"2021-07-07T12:15:00+02:00",DEUTSCHLAND,ERWACHSENE,1324,482,19366,3638,10311,3364,1389,645,234,302,143,NA
"2021-07-07T12:15:00+02:00",DEUTSCHLAND,KINDER,352,2,1906,890,411,763,219,211,40,46,55,NA
"2021-07-08T12:15:00+02:00",DEUTSCHLAND,ERWACHSENE,1323,467,19285,3725,10317,3455,1384,647,228,311,137,NA
"2021-07-08T12:15:00+02:00",DEUTSCHLAND,KINDER,352,3,1895,894,414,762,215,211,39,46,56,NA
"2021-07-09T12:15:00+02:00",DEUTSCHLAND,ERWACHSENE,1322,450,19268,3612,10320,3330,1357,640,230,312,140,NA
"2021-07-09T12:15:00+02:00",DEUTSCHLAND,KINDER,352,3,1912,876,411,770,217,210,43,44,55,NA
"2021-07-10T12:15:00+02:00",DEUTSCHLAND,ERWACHSENE,1320,433,18814,3863,10334,3402,1394,631,224,322,143,NA
"2021-07-10T12:15:00+02:00",DEUTSCHLAND,KINDER,352,2,1881,897,405,777,214,207,45,46,54,NA
"2021-07-11T12:15:00+02:00",DEUTSCHLAND,ERWACHSENE,1318,430,18405,4144,10353,3522,1411,625,233,317,143,NA
"2021-07-11T12:15:00+02:00",DEUTSCHLAND,KINDER,352,2,1863,913,410,777,224,209,46,41,56,NA
"2021-07-12T12:15:00+02:00",DEUTSCHLAND,ERWACHSENE,1321,433,18599,4205,10313,3677,1486,645,228,308,140,NA
"2021-07-12T12:15:00+02:00",DEUTSCHLAND,KINDER,352,2,1867,907,412,784,227,219,38,40,55,NA
"2021-07-13T12:15:00+02:00",DEUTSCHLAND,ERWACHSENE,1317,404,19156,3667,10290,3319,1407,633,228,313,143,NA
"2021-07-13T12:15:00+02:00",DEUTSCHLAND,KINDER,352,2,1872,906,410,779,228,216,39,42,55,NA
"2021-07-14T12:15:00+02:00",DEUTSCHLAND,ERWACHSENE,1319,394,19260,3586,10288,3275,1360,642,221,310,146,NA
"2021-07-14T12:15:00+02:00",DEUTSCHLAND,KINDER,352,4,1904,874,410,765,228,210,44,42,56,NA
"2021-07-15T12:15:00+02:00",DEUTSCHLAND,ERWACHSENE,1319,393,19253,3558,10262,3248,1320,621,223,328,147,NA
"2021-07-15T12:15:00+02:00",DEUTSCHLAND,KINDER,352,3,1915,864,404,752,226,212,42,42,56,NA
"2021-07-16T12:15:00+02:00",DEUTSCHLAND,ERWACHSENE,1317,376,19090,3532,10284,3181,1319,618,219,332,148,NA
"2021-07-16T12:15:00+02:00",DEUTSCHLAND,KINDER,352,3,1939,829,406,731,214,203,42,50,57,NA
"2021-07-17T12:15:00+02:00",DEUTSCHLAND,ERWACHSENE,1319,369,18777,3716,10342,3259,1353,612,226,334,147,NA
"2021-07-17T12:15:00+02:00",DEUTSCHLAND,KINDER,352,3,1914,863,410,724,209,201,44,49,58,NA
"2021-07-18T12:15:00+02:00",DEUTSCHLAND,ERWACHSENE,1319,369,18372,4054,10358,3479,1434,632,219,323,145,NA
"2021-07-18T12:15:00+02:00",DEUTSCHLAND,KINDER,352,2,1913,862,407,725,207,199,44,51,58,NA
"2021-07-19T12:15:00+02:00",DEUTSCHLAND,ERWACHSENE,1318,363,18575,4099,10328,3525,1443,647,216,308,147,NA
"2021-07-19T12:15:00+02:00",DEUTSCHLAND,KINDER,352,5,1917,854,412,727,206,202,46,50,54,NA
"2021-07-20T12:15:00+02:00",DEUTSCHLAND,ERWACHSENE,1318,357,19100,3628,10286,3280,1374,640,209,317,152,NA
"2021-07-20T12:15:00+02:00",DEUTSCHLAND,KINDER,352,4,1910,870,415,736,220,203,46,49,54,NA
"2021-07-21T12:15:00+02:00",DEUTSCHLAND,ERWACHSENE,1315,353,19138,3550,10235,3254,1335,641,213,312,149,NA
"2021-07-21T12:15:00+02:00",DEUTSCHLAND,KINDER,350,4,1931,839,409,735,216,202,46,48,54,NA
"2021-07-22T12:15:00+02:00",DEUTSCHLAND,ERWACHSENE,1313,350,19021,3655,10212,3277,1396,647,211,306,149,NA
"2021-07-22T12:15:00+02:00",DEUTSCHLAND,KINDER,352,4,1949,820,407,700,224,204,48,47,53,NA
"2021-07-23T12:15:00+02:00",DEUTSCHLAND,ERWACHSENE,1309,353,19031,3553,10205,3220,1352,637,209,315,148,NA
"2021-07-23T12:15:00+02:00",DEUTSCHLAND,KINDER,352,3,1942,821,403,698,229,204,44,48,56,NA
"2021-07-24T12:15:00+02:00",DEUTSCHLAND,ERWACHSENE,1311,351,18749,3733,10262,3338,1370,619,218,329,145,NA
"2021-07-24T12:15:00+02:00",DEUTSCHLAND,KINDER,353,3,1932,833,408,685,222,197,47,52,57,NA
"2021-07-25T12:15:00+02:00",DEUTSCHLAND,ERWACHSENE,1309,367,18361,4009,10274,3458,1443,630,214,322,143,NA
"2021-07-25T12:15:00+02:00",DEUTSCHLAND,KINDER,353,4,1908,855,409,705,230,197,46,54,56,NA
"2021-07-26T12:15:00+02:00",DEUTSCHLAND,ERWACHSENE,1311,365,18582,4003,10275,3517,1466,650,207,314,140,NA
"2021-07-26T12:15:00+02:00",DEUTSCHLAND,KINDER,353,4,1903,863,408,714,222,200,48,48,57,NA
"2021-07-27T12:15:00+02:00",DEUTSCHLAND,ERWACHSENE,1310,367,19009,3669,10233,3337,1411,653,206,308,143,NA
"2021-07-27T12:15:00+02:00",DEUTSCHLAND,KINDER,353,3,1921,855,412,718,224,201,47,48,57,NA
"2021-07-28T12:15:00+02:00",DEUTSCHLAND,ERWACHSENE,1310,352,19218,3433,10231,3196,1364,652,216,303,139,NA
"2021-07-28T12:15:00+02:00",DEUTSCHLAND,KINDER,353,4,1975,806,408,694,211,202,47,47,57,NA
"2021-07-29T12:15:00+02:00",DEUTSCHLAND,ERWACHSENE,1311,344,19175,3522,10256,3261,1357,649,210,311,141,21
"2021-07-29T12:15:00+02:00",DEUTSCHLAND,KINDER,353,3,1961,819,407,700,217,199,45,52,57,0
"2021-07-30T12:15:00+02:00",DEUTSCHLAND,ERWACHSENE,1310,349,19026,3513,10280,3268,1415,644,219,308,139,24
"2021-07-30T12:15:00+02:00",DEUTSCHLAND,KINDER,353,3,1957,818,409,708,227,196,48,53,56,1
"2021-07-31T12:15:00+02:00",DEUTSCHLAND,ERWACHSENE,1311,357,18722,3667,10304,3275,1446,635,230,312,134,21
"2021-07-31T12:15:00+02:00",DEUTSCHLAND,KINDER,353,4,1939,837,410,704,224,199,49,50,55,1
"2021-08-01T12:15:00+02:00",DEUTSCHLAND,ERWACHSENE,1310,360,18342,3881,10336,3405,1468,628,232,316,134,21
"2021-08-01T12:15:00+02:00",DEUTSCHLAND,KINDER,353,4,1935,836,416,710,227,201,44,53,55,0
"2021-08-02T12:15:00+02:00",DEUTSCHLAND,ERWACHSENE,1314,374,18427,4043,10337,3554,1515,641,227,313,133,21
"2021-08-02T12:15:00+02:00",DEUTSCHLAND,KINDER,351,4,1909,847,416,713,227,201,45,53,52,0
"2021-08-03T12:15:00+02:00",DEUTSCHLAND,ERWACHSENE,1316,375,18904,3693,10311,3383,1471,651,217,311,137,32
"2021-08-03T12:15:00+02:00",DEUTSCHLAND,KINDER,354,3,1937,848,421,704,216,206,43,53,52,1
"2021-08-04T12:15:00+02:00",DEUTSCHLAND,ERWACHSENE,1316,389,18990,3656,10308,3320,1458,654,218,303,141,28
"2021-08-04T12:15:00+02:00",DEUTSCHLAND,KINDER,354,3,1926,864,421,710,212,209,47,47,51,0
"2021-08-05T12:15:00+02:00",DEUTSCHLAND,ERWACHSENE,1314,384,18938,3677,10251,3379,1459,654,215,307,138,30
"2021-08-05T12:15:00+02:00",DEUTSCHLAND,KINDER,353,3,1931,855,418,711,216,212,44,46,51,0
"2021-08-06T12:15:00+02:00",DEUTSCHLAND,ERWACHSENE,1313,390,19022,3510,10252,3190,1389,638,223,313,139,20
"2021-08-06T12:15:00+02:00",DEUTSCHLAND,KINDER,353,3,1927,848,408,718,228,210,45,45,53,0
"2021-08-07T12:15:00+02:00",DEUTSCHLAND,ERWACHSENE,1312,410,18772,3571,10281,3220,1374,618,228,323,143,20
"2021-08-07T12:15:00+02:00",DEUTSCHLAND,KINDER,353,6,1907,863,413,726,235,203,48,47,55,0
"2021-08-08T12:15:00+02:00",DEUTSCHLAND,ERWACHSENE,1313,429,18463,3802,10314,3351,1404,611,229,327,146,27
"2021-08-08T12:15:00+02:00",DEUTSCHLAND,KINDER,353,5,1893,881,413,719,230,202,46,49,56,0
"2021-08-09T12:15:00+02:00",DEUTSCHLAND,ERWACHSENE,1313,451,18535,3954,10249,3449,1460,626,222,320,145,32
"2021-08-09T12:15:00+02:00",DEUTSCHLAND,KINDER,353,5,1954,824,414,696,229,197,48,51,57,1
"2021-08-10T12:15:00+02:00",DEUTSCHLAND,ERWACHSENE,1313,438,18860,3762,10242,3367,1410,630,228,317,138,39
"2021-08-10T12:15:00+02:00",DEUTSCHLAND,KINDER,351,5,1955,816,404,701,227,197,49,49,56,0
"2021-08-11T12:15:00+02:00",DEUTSCHLAND,ERWACHSENE,1313,450,19013,3627,10221,3365,1425,634,219,319,141,47
"2021-08-11T12:15:00+02:00",DEUTSCHLAND,KINDER,349,4,1943,812,400,689,215,199,44,50,56,0
"2021-08-12T12:15:00+02:00",DEUTSCHLAND,ERWACHSENE,1311,468,18929,3698,10219,3331,1413,633,216,323,139,44
"2021-08-12T12:15:00+02:00",DEUTSCHLAND,KINDER,349,4,1972,784,398,670,202,195,45,53,56,0
"2021-08-13T12:15:00+02:00",DEUTSCHLAND,ERWACHSENE,1312,476,18982,3607,10187,3232,1373,628,217,326,141,33
"2021-08-13T12:15:00+02:00",DEUTSCHLAND,KINDER,349,4,1927,825,401,684,202,195,42,56,56,1
"2021-08-14T12:15:00+02:00",DEUTSCHLAND,ERWACHSENE,1313,484,18683,3763,10238,3314,1418,625,221,327,140,37
"2021-08-14T12:15:00+02:00",DEUTSCHLAND,KINDER,349,5,1914,837,401,683,199,197,43,53,56,0
"2021-08-15T12:15:00+02:00",DEUTSCHLAND,ERWACHSENE,1312,512,18373,3990,10253,3434,1426,636,210,324,142,41
"2021-08-15T12:15:00+02:00",DEUTSCHLAND,KINDER,351,5,1922,849,412,687,204,192,49,55,55,2
"2021-08-16T12:15:00+02:00",DEUTSCHLAND,ERWACHSENE,1311,541,18591,3926,10248,3396,1401,629,209,334,139,54
"2021-08-16T12:15:00+02:00",DEUTSCHLAND,KINDER,352,6,1922,857,414,689,202,195,49,52,56,0
"2021-08-17T12:15:00+02:00",DEUTSCHLAND,ERWACHSENE,1310,571,18805,3728,10196,3312,1396,636,204,326,144,56
"2021-08-17T12:15:00+02:00",DEUTSCHLAND,KINDER,353,5,1933,855,416,679,202,198,50,49,56,1
"2021-08-18T12:15:00+02:00",DEUTSCHLAND,ERWACHSENE,1311,594,18922,3645,10218,3260,1389,637,205,327,142,60
"2021-08-18T12:15:00+02:00",DEUTSCHLAND,KINDER,353,6,1935,860,412,685,202,194,53,49,57,0
"2021-08-19T12:15:00+02:00",DEUTSCHLAND,ERWACHSENE,1310,617,18943,3600,10206,3240,1370,629,212,329,140,59
"2021-08-19T12:15:00+02:00",DEUTSCHLAND,KINDER,353,6,1906,889,415,707,211,193,53,51,56,0
"2021-08-20T12:15:00+02:00",DEUTSCHLAND,ERWACHSENE,1309,647,18966,3500,10236,3123,1333,624,208,340,137,53
"2021-08-20T12:15:00+02:00",DEUTSCHLAND,KINDER,353,5,1919,864,410,691,198,197,51,50,55,1
"2021-08-21T12:15:00+02:00",DEUTSCHLAND,ERWACHSENE,1310,677,18550,3693,10295,3296,1401,594,211,363,142,44
"2021-08-21T12:15:00+02:00",DEUTSCHLAND,KINDER,353,5,1908,865,412,692,193,192,51,57,53,2
"2021-08-22T12:15:00+02:00",DEUTSCHLAND,ERWACHSENE,1309,707,18218,3925,10309,3365,1419,592,211,364,142,73
"2021-08-22T12:15:00+02:00",DEUTSCHLAND,KINDER,351,7,1919,838,406,686,196,186,54,58,53,0
"2021-08-23T12:15:00+02:00",DEUTSCHLAND,ERWACHSENE,1309,770,18468,3934,10293,3412,1437,609,206,351,143,73
"2021-08-23T12:15:00+02:00",DEUTSCHLAND,KINDER,352,6,1937,832,411,668,201,184,54,60,54,0
"2021-08-24T12:15:00+02:00",DEUTSCHLAND,ERWACHSENE,1309,800,18907,3525,10290,3123,1359,596,214,357,142,72
"2021-08-24T12:15:00+02:00",DEUTSCHLAND,KINDER,352,5,1935,841,406,665,193,188,52,59,53,0
"2021-08-25T12:15:00+02:00",DEUTSCHLAND,ERWACHSENE,1310,832,18891,3585,10302,3174,1357,595,222,349,144,70
"2021-08-25T12:15:00+02:00",DEUTSCHLAND,KINDER,352,4,1963,826,405,683,194,188,51,60,53,2
"2021-08-26T12:15:00+02:00",DEUTSCHLAND,ERWACHSENE,1310,863,18994,3480,10284,3102,1320,589,208,370,143,97
"2021-08-26T12:15:00+02:00",DEUTSCHLAND,KINDER,352,6,1979,811,405,663,187,182,53,63,54,1
"2021-08-27T12:15:00+02:00",DEUTSCHLAND,ERWACHSENE,1310,919,18930,3474,10310,3105,1286,580,220,366,144,68
"2021-08-27T12:15:00+02:00",DEUTSCHLAND,KINDER,352,6,1943,831,398,688,191,183,52,61,56,1
"2021-08-28T12:15:00+02:00",DEUTSCHLAND,ERWACHSENE,1310,965,18573,3585,10377,3165,1322,566,228,367,149,59
